n_universo,k_value,tiempo_(micro_segundos),iteracion,cantidad_valores_en_arreglo
14,11,2,7,100000000
14,12,2,7,100000000
14,13,2,7,100000000
14,14,2,7,100000000
14,15,2,7,100000000
14,1,35,8,100000000
14,2,12,8,100000000
14,3,8,8,100000000
14,4,6,8,100000000
14,5,5,8,100000000
14,6,4,8,100000000
14,7,4,8,100000000
14,8,3,8,100000000
14,9,3,8,100000000
14,10,3,8,100000000
14,11,2,8,100000000
14,12,2,8,100000000
14,13,2,8,100000000
14,14,2,8,100000000
14,15,2,8,100000000
14,1,42,9,100000000
14,2,31,9,100000000
14,3,11,9,100000000
14,4,8,9,100000000
14,5,7,9,100000000
14,6,6,9,100000000
14,7,5,9,100000000
14,8,4,9,100000000
14,9,4,9,100000000
14,10,4,9,100000000
14,11,4,9,100000000
14,12,3,9,100000000
14,13,3,9,100000000
14,14,3,9,100000000
14,15,3,9,100000000
14,1,47,10,100000000
14,2,27,10,100000000
14,3,9,10,100000000
14,4,7,10,100000000
14,5,6,10,100000000
14,6,5,10,100000000
14,7,4,10,100000000
14,8,4,10,100000000
14,9,3,10,100000000
14,10,3,10,100000000
14,11,3,10,100000000
14,12,3,10,100000000
14,13,2,10,100000000
14,14,2,10,100000000
14,15,2,10,100000000
15,1,28,1,100000000
15,2,12,1,100000000
15,3,8,1,100000000
15,4,6,1,100000000
15,5,5,1,100000000
15,6,4,1,100000000
15,7,4,1,100000000
15,8,3,1,100000000
15,9,3,1,100000000
15,10,3,1,100000000
15,11,3,1,100000000
15,12,3,1,100000000
15,13,2,1,100000000
15,14,2,1,100000000
15,15,3,1,100000000
15,16,2,1,100000000
15,1,26,2,100000000
15,2,12,2,100000000
15,3,8,2,100000000
15,4,6,2,100000000
15,5,5,2,100000000
15,6,4,2,100000000
15,7,4,2,100000000
15,8,3,2,100000000
15,9,3,2,100000000
15,10,2,2,100000000
15,11,2,2,100000000
15,12,45,2,100000000
15,13,2,2,100000000
15,14,2,2,100000000
15,15,2,2,100000000
15,16,2,2,100000000
15,1,44,3,100000000
15,2,13,3,100000000
15,3,13,3,100000000
15,4,9,3,100000000
15,5,6,3,100000000
15,6,4,3,100000000
15,7,4,3,100000000
15,8,3,3,100000000
15,9,3,3,100000000
15,10,3,3,100000000
15,11,2,3,100000000
15,12,2,3,100000000
15,13,2,3,100000000
15,14,2,3,100000000
15,15,2,3,100000000
15,16,1,3,100000000
15,1,26,4,100000000
15,2,11,4,100000000
15,3,7,4,100000000
15,4,5,4,100000000
15,5,22,4,100000000
15,6,4,4,100000000
15,7,4,4,100000000
15,8,3,4,100000000
15,9,3,4,100000000
15,10,3,4,100000000
15,11,2,4,100000000
15,12,2,4,100000000
15,13,2,4,100000000
15,14,2,4,100000000
15,15,2,4,100000000
15,16,1,4,100000000
15,1,46,5,100000000
15,2,12,5,100000000
15,3,8,5,100000000
15,4,6,5,100000000
15,5,5,5,100000000
15,6,20,5,100000000
15,7,3,5,100000000
15,8,3,5,100000000
15,9,3,5,100000000
15,10,22,5,100000000
15,11,2,5,100000000
15,12,2,5,100000000
15,13,2,5,100000000
15,14,2,5,100000000
15,15,2,5,100000000
15,16,1,5,100000000
15,1,25,6,100000000
15,2,11,6,100000000
15,3,8,6,100000000
15,4,6,6,100000000
15,5,4,6,100000000
15,6,41,6,100000000
15,7,4,6,100000000
15,8,3,6,100000000
15,9,3,6,100000000
15,10,3,6,100000000
15,11,3,6,100000000
15,12,3,6,100000000
15,13,2,6,100000000
15,14,2,6,100000000
15,15,2,6,100000000
15,16,1,6,100000000
15,1,25,7,100000000
15,2,11,7,100000000
15,3,7,7,100000000
15,4,5,7,100000000
15,5,4,7,100000000
15,6,4,7,100000000
15,7,4,7,100000000
15,8,3,7,100000000
15,9,3,7,100000000
15,10,2,7,100000000
15,11,2,7,100000000
15,12,2,7,100000000
15,13,2,7,100000000
15,14,2,7,100000000
15,15,2,7,100000000
15,16,1,7,100000000
15,1,47,8,100000000
15,2,27,8,100000000
15,3,13,8,100000000
15,4,16,8,100000000
15,5,6,8,100000000
15,6,6,8,100000000
15,7,5,8,100000000
15,8,4,8,100000000
15,9,4,8,100000000
15,10,4,8,100000000
15,11,3,8,100000000
15,12,3,8,100000000
15,13,3,8,100000000
15,14,2,8,100000000
15,15,3,8,100000000
15,16,2,8,100000000
15,1,95,9,100000000
15,2,13,9,100000000
15,3,9,9,100000000
15,4,7,9,100000000
15,5,5,9,100000000
15,6,5,9,100000000
15,7,4,9,100000000
15,8,3,9,100000000
15,9,3,9,100000000
15,10,3,9,100000000
15,11,2,9,100000000
15,12,2,9,100000000
15,13,2,9,100000000
15,14,2,9,100000000
15,15,2,9,100000000
15,16,2,9,100000000
15,1,32,10,100000000
15,2,14,10,100000000
15,3,10,10,100000000
15,4,8,10,100000000
15,5,6,10,100000000
15,6,6,10,100000000
15,7,5,10,100000000
15,8,4,10,100000000
15,9,4,10,100000000
15,10,4,10,100000000
15,11,3,10,100000000
15,12,4,10,100000000
15,13,3,10,100000000
15,14,3,10,100000000
15,15,3,10,100000000
15,16,2,10,100000000
16,1,48,1,100000000
16,2,13,1,100000000
16,3,8,1,100000000
16,4,6,1,100000000
16,5,5,1,100000000
16,6,4,1,100000000
16,7,4,1,100000000
16,8,3,1,100000000
16,9,3,1,100000000
16,10,3,1,100000000
16,11,2,1,100000000
16,12,2,1,100000000
16,13,2,1,100000000
16,14,2,1,100000000
16,15,2,1,100000000
16,16,1,1,100000000
16,17,2,1,100000000
16,1,25,2,100000000
16,2,11,2,100000000
16,3,7,2,100000000
16,4,5,2,100000000
16,5,5,2,100000000
16,6,43,2,100000000
16,7,4,2,100000000
16,8,3,2,100000000
16,9,3,2,100000000
16,10,3,2,100000000
16,11,2,2,100000000
16,12,2,2,100000000
16,13,2,2,100000000
16,14,2,2,100000000
16,15,2,2,100000000
16,16,1,2,100000000
16,17,1,2,100000000
16,1,43,3,100000000
16,2,23,3,100000000
16,3,9,3,100000000
16,4,7,3,100000000
16,5,6,3,100000000
16,6,5,3,100000000
16,7,4,3,100000000
16,8,3,3,100000000
16,9,3,3,100000000
16,10,3,3,100000000
16,11,3,3,100000000
16,12,2,3,100000000
16,13,2,3,100000000
16,14,2,3,100000000
16,15,2,3,100000000
16,16,2,3,100000000
16,17,2,3,100000000
16,1,104,4,100000000
16,2,15,4,100000000
16,3,10,4,100000000
16,4,7,4,100000000
16,5,6,4,100000000
16,6,5,4,100000000
16,7,4,4,100000000
16,8,3,4,100000000
16,9,4,4,100000000
16,10,3,4,100000000
16,11,3,4,100000000
16,12,3,4,100000000
16,13,2,4,100000000
16,14,2,4,100000000
16,15,3,4,100000000
16,16,2,4,100000000
16,17,2,4,100000000
16,1,27,5,100000000
16,2,12,5,100000000
16,3,8,5,100000000
16,4,6,5,100000000
16,5,5,5,100000000
16,6,4,5,100000000
16,7,4,5,100000000
16,8,3,5,100000000
16,9,3,5,100000000
16,10,3,5,100000000
16,11,2,5,100000000
16,12,2,5,100000000
16,13,2,5,100000000
16,14,2,5,100000000
16,15,2,5,100000000
16,16,2,5,100000000
16,17,1,5,100000000
16,1,49,6,100000000
16,2,12,6,100000000
16,3,8,6,100000000
16,4,6,6,100000000
16,5,5,6,100000000
16,6,4,6,100000000
16,7,4,6,100000000
16,8,3,6,100000000
16,9,3,6,100000000
16,10,3,6,100000000
16,11,2,6,100000000
16,12,2,6,100000000
16,13,2,6,100000000
16,14,2,6,100000000
16,15,2,6,100000000
16,16,1,6,100000000
16,17,1,6,100000000
16,1,25,7,100000000
16,2,11,7,100000000
16,3,7,7,100000000
16,4,6,7,100000000
16,5,44,7,100000000
16,6,4,7,100000000
16,7,4,7,100000000
16,8,3,7,100000000
16,9,3,7,100000000
16,10,3,7,100000000
16,11,2,7,100000000
16,12,2,7,100000000
16,13,2,7,100000000
16,14,2,7,100000000
16,15,2,7,100000000
16,16,1,7,100000000
16,17,1,7,100000000
16,1,45,8,100000000
16,2,12,8,100000000
16,3,8,8,100000000
16,4,6,8,100000000
16,5,5,8,100000000
16,6,4,8,100000000
16,7,4,8,100000000
16,8,3,8,100000000
16,9,3,8,100000000
16,10,3,8,100000000
16,11,3,8,100000000
16,12,2,8,100000000
16,13,3,8,100000000
16,14,3,8,100000000
16,15,3,8,100000000
16,16,2,8,100000000
16,17,2,8,100000000
16,1,25,9,100000000
16,2,11,9,100000000
16,3,7,9,100000000
16,4,5,9,100000000
16,5,5,9,100000000
16,6,4,9,100000000
16,7,3,9,100000000
16,8,3,9,100000000
16,9,3,9,100000000
16,10,2,9,100000000
16,11,19,9,100000000
16,12,2,9,100000000
16,13,2,9,100000000
16,14,2,9,100000000
16,15,2,9,100000000
16,16,1,9,100000000
16,17,1,9,100000000
16,1,26,10,100000000
16,2,11,10,100000000
16,3,8,10,100000000
16,4,5,10,100000000
16,5,4,10,100000000
16,6,4,10,100000000
16,7,3,10,100000000
16,8,3,10,100000000
16,9,3,10,100000000
16,10,2,10,100000000
16,11,2,10,100000000
16,12,2,10,100000000
16,13,2,10,100000000
16,14,2,10,100000000
16,15,2,10,100000000
16,16,1,10,100000000
16,17,1,10,100000000
17,1,36,1,100000000
17,2,20,1,100000000
17,3,14,1,100000000
17,4,12,1,100000000
17,5,7,1,100000000
17,6,5,1,100000000
17,7,4,1,100000000
17,8,3,1,100000000
17,9,3,1,100000000
17,10,3,1,100000000
17,11,2,1,100000000
17,12,3,1,100000000
17,13,2,1,100000000
17,14,2,1,100000000
17,15,2,1,100000000
17,16,2,1,100000000
17,17,2,1,100000000
17,18,2,1,100000000
17,1,39,2,100000000
17,2,15,2,100000000
17,3,10,2,100000000
17,4,8,2,100000000
17,5,6,2,100000000
17,6,5,2,100000000
17,7,5,2,100000000
17,8,4,2,100000000
17,9,4,2,100000000
17,10,3,2,100000000
17,11,3,2,100000000
17,12,3,2,100000000
17,13,3,2,100000000
17,14,2,2,100000000
17,15,2,2,100000000
17,16,2,2,100000000
17,17,2,2,100000000
17,18,2,2,100000000
17,1,30,3,100000000
17,2,14,3,100000000
17,3,9,3,100000000
17,4,7,3,100000000
17,5,5,3,100000000
17,6,5,3,100000000
17,7,4,3,100000000
17,8,3,3,100000000
17,9,3,3,100000000
17,10,3,3,100000000
17,11,2,3,100000000
17,12,2,3,100000000
17,13,2,3,100000000
17,14,2,3,100000000
17,15,2,3,100000000
17,16,2,3,100000000
17,17,2,3,100000000
17,18,2,3,100000000
17,1,69,4,100000000
17,2,32,4,100000000
17,3,21,4,100000000
17,4,16,4,100000000
17,5,13,4,100000000
17,6,11,4,100000000
17,7,10,4,100000000
17,8,8,4,100000000
17,9,8,4,100000000
17,10,7,4,100000000
17,11,6,4,100000000
17,12,6,4,100000000
17,13,5,4,100000000
17,14,5,4,100000000
17,15,5,4,100000000
17,16,4,4,100000000
17,17,4,4,100000000
17,18,4,4,100000000
17,1,40,5,100000000
17,2,21,5,100000000
17,3,8,5,100000000
17,4,6,5,100000000
17,5,5,5,100000000
17,6,4,5,100000000
17,7,4,5,100000000
17,8,3,5,100000000
17,9,3,5,100000000
17,10,3,5,100000000
17,11,2,5,100000000
17,12,2,5,100000000
17,13,2,5,100000000
17,14,2,5,100000000
17,15,2,5,100000000
17,16,2,5,100000000
17,17,2,5,100000000
17,18,1,5,100000000
17,1,39,6,100000000
17,2,16,6,100000000
17,3,12,6,100000000
17,4,9,6,100000000
17,5,8,6,100000000
17,6,7,6,100000000
17,7,6,6,100000000
17,8,24,6,100000000
17,9,6,6,100000000
17,10,26,6,100000000
17,11,4,6,100000000
17,12,4,6,100000000
17,13,4,6,100000000
17,14,4,6,100000000
17,15,3,6,100000000
17,16,3,6,100000000
17,17,3,6,100000000
17,18,3,6,100000000
17,1,35,7,100000000
17,2,15,7,100000000
17,3,11,7,100000000
17,4,8,7,100000000
17,5,7,7,100000000
17,6,5,7,100000000
17,7,5,7,100000000
17,8,4,7,100000000
17,9,4,7,100000000
17,10,3,7,100000000
17,11,3,7,100000000
17,12,3,7,100000000
17,13,2,7,100000000
17,14,3,7,100000000
17,15,2,7,100000000
17,16,2,7,100000000
17,17,2,7,100000000
17,18,2,7,100000000
17,1,26,8,100000000
17,2,11,8,100000000
17,3,8,8,100000000
17,4,5,8,100000000
17,5,22,8,100000000
17,6,4,8,100000000
17,7,4,8,100000000
17,8,3,8,100000000
17,9,3,8,100000000
17,10,3,8,100000000
17,11,2,8,100000000
17,12,2,8,100000000
17,13,3,8,100000000
17,14,4,8,100000000
17,15,3,8,100000000
17,16,2,8,100000000
17,17,2,8,100000000
17,18,2,8,100000000
17,1,25,9,100000000
17,2,11,9,100000000
17,3,7,9,100000000
17,4,5,9,100000000
17,5,4,9,100000000
17,6,4,9,100000000
17,7,3,9,100000000
17,8,3,9,100000000
17,9,3,9,100000000
17,10,2,9,100000000
17,11,2,9,100000000
17,12,2,9,100000000
17,13,2,9,100000000
17,14,2,9,100000000
17,15,2,9,100000000
17,16,1,9,100000000
17,17,1,9,100000000
17,18,1,9,100000000
17,1,25,10,100000000
17,2,12,10,100000000
17,3,8,10,100000000
17,4,6,10,100000000
17,5,5,10,100000000
17,6,4,10,100000000
17,7,4,10,100000000
17,8,3,10,100000000
17,9,3,10,100000000
17,10,3,10,100000000
17,11,2,10,100000000
17,12,2,10,100000000
17,13,2,10,100000000
17,14,2,10,100000000
17,15,2,10,100000000
17,16,1,10,100000000
17,17,1,10,100000000
17,18,1,10,100000000
18,1,47,1,100000000
18,2,12,1,100000000
18,3,8,1,100000000
18,4,6,1,100000000
18,5,5,1,100000000
18,6,4,1,100000000
18,7,4,1,100000000
18,8,3,1,100000000
18,9,3,1,100000000
18,10,3,1,100000000
18,11,2,1,100000000
18,12,2,1,100000000
18,13,2,1,100000000
18,14,2,1,100000000
18,15,2,1,100000000
18,16,1,1,100000000
18,17,1,1,100000000
18,18,1,1,100000000
18,19,1,1,100000000
18,1,67,2,100000000
18,2,16,2,100000000
18,3,11,2,100000000
18,4,8,2,100000000
18,5,7,2,100000000
18,6,6,2,100000000
18,7,6,2,100000000
18,8,4,2,100000000
18,9,4,2,100000000
18,10,4,2,100000000
18,11,3,2,100000000
18,12,3,2,100000000
18,13,3,2,100000000
18,14,3,2,100000000
18,15,4,2,100000000
18,16,3,2,100000000
18,17,3,2,100000000
18,18,3,2,100000000
18,19,4,2,100000000
18,1,25,3,100000000
18,2,11,3,100000000
18,3,7,3,100000000
18,4,5,3,100000000
18,5,5,3,100000000
18,6,4,3,100000000
18,7,4,3,100000000
18,8,44,3,100000000
18,9,3,3,100000000
18,10,3,3,100000000
18,11,2,3,100000000
18,12,2,3,100000000
18,13,2,3,100000000
18,14,2,3,100000000
18,15,2,3,100000000
18,16,1,3,100000000
18,17,1,3,100000000
18,18,1,3,100000000
18,19,1,3,100000000
18,1,25,4,100000000
18,2,11,4,100000000
18,3,8,4,100000000
18,4,6,4,100000000
18,5,5,4,100000000
18,6,4,4,100000000
18,7,4,4,100000000
18,8,3,4,100000000
18,9,3,4,100000000
18,10,3,4,100000000
18,11,2,4,100000000
18,12,3,4,100000000
18,13,2,4,100000000
18,14,2,4,100000000
18,15,2,4,100000000
18,16,1,4,100000000
18,17,2,4,100000000
18,18,1,4,100000000
18,19,1,4,100000000
18,1,59,5,100000000
18,2,16,5,100000000
18,3,11,5,100000000
18,4,8,5,100000000
18,5,7,5,100000000
18,6,6,5,100000000
18,7,5,5,100000000
18,8,5,5,100000000
18,9,4,5,100000000
18,10,4,5,100000000
18,11,3,5,100000000
18,12,3,5,100000000
18,13,3,5,100000000
18,14,3,5,100000000
18,15,3,5,100000000
18,16,2,5,100000000
18,17,2,5,100000000
18,18,2,5,100000000
18,19,2,5,100000000
18,1,26,6,100000000
18,2,11,6,100000000
18,3,7,6,100000000
18,4,5,6,100000000
18,5,4,6,100000000
18,6,71,6,100000000
18,7,4,6,100000000
18,8,4,6,100000000
18,9,3,6,100000000
18,10,3,6,100000000
18,11,2,6,100000000
18,12,2,6,100000000
18,13,2,6,100000000
18,14,2,6,100000000
18,15,2,6,100000000
18,16,2,6,100000000
18,17,1,6,100000000
18,18,2,6,100000000
18,19,1,6,100000000
18,1,39,7,100000000
18,2,23,7,100000000
18,3,10,7,100000000
18,4,7,7,100000000
18,5,6,7,100000000
18,6,5,7,100000000
18,7,4,7,100000000
18,8,4,7,100000000
18,9,4,7,100000000
18,10,3,7,100000000
18,11,3,7,100000000
18,12,3,7,100000000
18,13,2,7,100000000
18,14,4,7,100000000
18,15,3,7,100000000
18,16,3,7,100000000
18,17,3,7,100000000
18,18,2,7,100000000
18,19,2,7,100000000
18,1,25,8,100000000
18,2,11,8,100000000
18,3,8,8,100000000
18,4,5,8,100000000
18,5,8,8,100000000
18,6,6,8,100000000
18,7,6,8,100000000
18,8,43,8,100000000
18,9,3,8,100000000
18,10,3,8,100000000
18,11,2,8,100000000
18,12,2,8,100000000
18,13,2,8,100000000
18,14,2,8,100000000
18,15,2,8,100000000
18,16,1,8,100000000
18,17,1,8,100000000
18,18,1,8,100000000
18,19,1,8,100000000
18,1,24,9,100000000
18,2,11,9,100000000
18,3,8,9,100000000
18,4,6,9,100000000
18,5,4,9,100000000
18,6,4,9,100000000
18,7,3,9,100000000
18,8,3,9,100000000
18,9,3,9,100000000
18,10,2,9,100000000
18,11,2,9,100000000
18,12,2,9,100000000
18,13,2,9,100000000
18,14,2,9,100000000
18,15,2,9,100000000
18,16,1,9,100000000
18,17,1,9,100000000
18,18,1,9,100000000
18,19,1,9,100000000
18,1,26,10,100000000
18,2,11,10,100000000
18,3,7,10,100000000
18,4,5,10,100000000
18,5,4,10,100000000
18,6,4,10,100000000
18,7,4,10,100000000
18,8,41,10,100000000
18,9,3,10,100000000
18,10,3,10,100000000
18,11,2,10,100000000
18,12,2,10,100000000
18,13,2,10,100000000
18,14,2,10,100000000
18,15,2,10,100000000
18,16,1,10,100000000
18,17,2,10,100000000
18,18,2,10,100000000
18,19,1,10,100000000
19,1,27,1,100000000
19,2,12,1,100000000
19,3,8,1,100000000
19,4,6,1,100000000
19,5,44,1,100000000
19,6,4,1,100000000
19,7,4,1,100000000
19,8,3,1,100000000
19,9,3,1,100000000
19,10,3,1,100000000
19,11,2,1,100000000
19,12,2,1,100000000
19,13,2,1,100000000
19,14,2,1,100000000
19,15,2,1,100000000
19,16,1,1,100000000
19,17,1,1,100000000
19,18,1,1,100000000
19,19,2,1,100000000
19,20,1,1,100000000
19,1,40,2,100000000
19,2,15,2,100000000
19,3,10,2,100000000
19,4,7,2,100000000
19,5,6,2,100000000
19,6,5,2,100000000
19,7,5,2,100000000
19,8,4,2,100000000
19,9,5,2,100000000
19,10,4,2,100000000
19,11,3,2,100000000
19,12,3,2,100000000
19,13,3,2,100000000
19,14,3,2,100000000
19,15,3,2,100000000
19,16,2,2,100000000
19,17,2,2,100000000
19,18,2,2,100000000
19,19,2,2,100000000
19,20,2,2,100000000
19,1,29,3,100000000
19,2,13,3,100000000
19,3,10,3,100000000
19,4,8,3,100000000
19,5,7,3,100000000
19,6,7,3,100000000
19,7,5,3,100000000
19,8,4,3,100000000
19,9,4,3,100000000
19,10,4,3,100000000
19,11,4,3,100000000
19,12,3,3,100000000
19,13,2,3,100000000
19,14,2,3,100000000
19,15,2,3,100000000
19,16,2,3,100000000
19,17,2,3,100000000
19,18,2,3,100000000
19,19,2,3,100000000
19,20,2,3,100000000
19,1,25,4,100000000
19,2,11,4,100000000
19,3,7,4,100000000
19,4,6,4,100000000
19,5,4,4,100000000
19,6,4,4,100000000
19,7,3,4,100000000
19,8,3,4,100000000
19,9,24,4,100000000
19,10,3,4,100000000
19,11,2,4,100000000
19,12,2,4,100000000
19,13,2,4,100000000
19,14,2,4,100000000
19,15,2,4,100000000
19,16,1,4,100000000
19,17,2,4,100000000
19,18,1,4,100000000
19,19,2,4,100000000
19,20,1,4,100000000
19,1,36,5,100000000
19,2,22,5,100000000
19,3,9,5,100000000
19,4,7,5,100000000
19,5,6,5,100000000
19,6,5,5,100000000
19,7,4,5,100000000
19,8,3,5,100000000
19,9,3,5,100000000
19,10,3,5,100000000
19,11,3,5,100000000
19,12,3,5,100000000
19,13,2,5,100000000
19,14,2,5,100000000
19,15,2,5,100000000
19,16,2,5,100000000
19,17,2,5,100000000
19,18,2,5,100000000
19,19,2,5,100000000
19,20,2,5,100000000
19,1,25,6,100000000
19,2,11,6,100000000
19,3,7,6,100000000
19,4,5,6,100000000
19,5,4,6,100000000
19,6,4,6,100000000
19,7,3,6,100000000
19,8,3,6,100000000
19,9,3,6,100000000
19,10,41,6,100000000
19,11,2,6,100000000
19,12,2,6,100000000
19,13,2,6,100000000
19,14,2,6,100000000
19,15,2,6,100000000
19,16,1,6,100000000
19,17,2,6,100000000
19,18,3,6,100000000
19,19,2,6,100000000
19,20,2,6,100000000
19,1,255,7,100000000
19,2,15,7,100000000
19,3,10,7,100000000
19,4,7,7,100000000
19,5,8,7,100000000
19,6,5,7,100000000
19,7,5,7,100000000
19,8,37,7,100000000
19,9,4,7,100000000
19,10,4,7,100000000
19,11,3,7,100000000
19,12,3,7,100000000
19,13,2,7,100000000
19,14,3,7,100000000
19,15,2,7,100000000
19,16,2,7,100000000
19,17,2,7,100000000
19,18,2,7,100000000
19,19,2,7,100000000
19,20,2,7,100000000
19,1,33,8,100000000
19,2,22,8,100000000
19,3,8,8,100000000
19,4,6,8,100000000
19,5,5,8,100000000
19,6,4,8,100000000
19,7,6,8,100000000
19,8,6,8,100000000
19,9,4,8,100000000
19,10,4,8,100000000
19,11,4,8,100000000
19,12,4,8,100000000
19,13,3,8,100000000
19,14,3,8,100000000
19,15,3,8,100000000
19,16,3,8,100000000
19,17,3,8,100000000
19,18,2,8,100000000
19,19,2,8,100000000
19,20,2,8,100000000
19,1,25,9,100000000
19,2,11,9,100000000
19,3,7,9,100000000
19,4,5,9,100000000
19,5,4,9,100000000
19,6,4,9,100000000
19,7,3,9,100000000
19,8,3,9,100000000
19,9,3,9,100000000
19,10,2,9,100000000
19,11,2,9,100000000
19,12,2,9,100000000
19,13,2,9,100000000
19,14,2,9,100000000
19,15,2,9,100000000
19,16,1,9,100000000
19,17,1,9,100000000
19,18,2,9,100000000
19,19,1,9,100000000
19,20,1,9,100000000
19,1,97,10,100000000
19,2,16,10,100000000
19,3,11,10,100000000
19,4,8,10,100000000
19,5,6,10,100000000
19,6,6,10,100000000
19,7,5,10,100000000
19,8,4,10,100000000
19,9,4,10,100000000
19,10,4,10,100000000
19,11,3,10,100000000
19,12,3,10,100000000
19,13,3,10,100000000
19,14,3,10,100000000
19,15,3,10,100000000
19,16,2,10,100000000
19,17,2,10,100000000
19,18,2,10,100000000
19,19,2,10,100000000
19,20,2,10,100000000
20,1,27,1,100000000
20,2,11,1,100000000
20,3,8,1,100000000
20,4,5,1,100000000
20,5,4,1,100000000
20,6,15,1,100000000
20,7,4,1,100000000
20,8,3,1,100000000
20,9,3,1,100000000
20,10,23,1,100000000
20,11,3,1,100000000
20,12,2,1,100000000
20,13,2,1,100000000
20,14,2,1,100000000
20,15,2,1,100000000
20,16,1,1,100000000
20,17,2,1,100000000
20,18,1,1,100000000
20,19,2,1,100000000
20,20,1,1,100000000
20,21,1,1,100000000
20,1,25,2,100000000
20,2,11,2,100000000
20,3,7,2,100000000
20,4,6,2,100000000
20,5,4,2,100000000
20,6,4,2,100000000
20,7,4,2,100000000
20,8,3,2,100000000
20,9,3,2,100000000
20,10,3,2,100000000
20,11,4,2,100000000
20,12,3,2,100000000
20,13,3,2,100000000
20,14,3,2,100000000
20,15,2,2,100000000
20,16,2,2,100000000
20,17,2,2,100000000
20,18,2,2,100000000
20,19,2,2,100000000
20,20,2,2,100000000
20,21,2,2,100000000
20,1,25,3,100000000
20,2,11,3,100000000
20,3,7,3,100000000
20,4,6,3,100000000
20,5,4,3,100000000
20,6,4,3,100000000
20,7,3,3,100000000
20,8,3,3,100000000
20,9,3,3,100000000
20,10,3,3,100000000
20,11,2,3,100000000
20,12,2,3,100000000
20,13,2,3,100000000
20,14,36,3,100000000
20,15,2,3,100000000
20,16,2,3,100000000
20,17,2,3,100000000
20,18,2,3,100000000
20,19,2,3,100000000
20,20,2,3,100000000
20,21,2,3,100000000
20,1,25,4,100000000
20,2,11,4,100000000
20,3,8,4,100000000
20,4,5,4,100000000
20,5,4,4,100000000
20,6,4,4,100000000
20,7,4,4,100000000
20,8,42,4,100000000
20,9,3,4,100000000
20,10,3,4,100000000
20,11,2,4,100000000
20,12,2,4,100000000
20,13,2,4,100000000
20,14,2,4,100000000
20,15,2,4,100000000
20,16,1,4,100000000
20,17,1,4,100000000
20,18,1,4,100000000
20,19,2,4,100000000
20,20,2,4,100000000
20,21,1,4,100000000
20,1,47,5,100000000
20,2,12,5,100000000
20,3,8,5,100000000
20,4,6,5,100000000
20,5,5,5,100000000
20,6,4,5,100000000
20,7,4,5,100000000
20,8,3,5,100000000
20,9,3,5,100000000
20,10,3,5,100000000
20,11,2,5,100000000
20,12,2,5,100000000
20,13,2,5,100000000
20,14,3,5,100000000
20,15,2,5,100000000
20,16,2,5,100000000
20,17,2,5,100000000
20,18,2,5,100000000
20,19,2,5,100000000
20,20,2,5,100000000
20,21,2,5,100000000
20,1,50,6,100000000
20,2,13,6,100000000
20,3,10,6,100000000
20,4,7,6,100000000
20,5,6,6,100000000
20,6,5,6,100000000
20,7,4,6,100000000
20,8,3,6,100000000
20,9,4,6,100000000
20,10,3,6,100000000
20,11,2,6,100000000
20,12,3,6,100000000
20,13,2,6,100000000
20,14,2,6,100000000
20,15,2,6,100000000
20,16,2,6,100000000
20,17,2,6,100000000
20,18,2,6,100000000
20,19,2,6,100000000
20,20,2,6,100000000
20,21,2,6,100000000
20,1,26,7,100000000
20,2,12,7,100000000
20,3,8,7,100000000
20,4,27,7,100000000
20,5,5,7,100000000
20,6,4,7,100000000
20,7,4,7,100000000
20,8,3,7,100000000
20,9,3,7,100000000
20,10,2,7,100000000
20,11,2,7,100000000
20,12,2,7,100000000
20,13,2,7,100000000
20,14,2,7,100000000
20,15,2,7,100000000
20,16,1,7,100000000
20,17,1,7,100000000
20,18,2,7,100000000
20,19,1,7,100000000
20,20,1,7,100000000
20,21,1,7,100000000
20,1,28,8,100000000
20,2,12,8,100000000
20,3,8,8,100000000
20,4,6,8,100000000
20,5,5,8,100000000
20,6,4,8,100000000
20,7,4,8,100000000
20,8,3,8,100000000
20,9,3,8,100000000
20,10,2,8,100000000
20,11,2,8,100000000
20,12,2,8,100000000
20,13,2,8,100000000
20,14,2,8,100000000
20,15,2,8,100000000
20,16,1,8,100000000
20,17,1,8,100000000
20,18,2,8,100000000
20,19,2,8,100000000
20,20,2,8,100000000
20,21,2,8,100000000
20,1,44,9,100000000
20,2,36,9,100000000
20,3,9,9,100000000
20,4,7,9,100000000
20,5,6,9,100000000
20,6,5,9,100000000
20,7,4,9,100000000
20,8,3,9,100000000
20,9,4,9,100000000
20,10,3,9,100000000
20,11,3,9,100000000
20,12,3,9,100000000
20,13,2,9,100000000
20,14,2,9,100000000
20,15,2,9,100000000
20,16,2,9,100000000
20,17,2,9,100000000
20,18,2,9,100000000
20,19,2,9,100000000
20,20,2,9,100000000
20,21,2,9,100000000
20,1,29,10,100000000
20,2,12,10,100000000
20,3,8,10,100000000
20,4,6,10,100000000
20,5,5,10,100000000
20,6,4,10,100000000
20,7,4,10,100000000
20,8,3,10,100000000
20,9,3,10,100000000
20,10,3,10,100000000
20,11,2,10,100000000
20,12,2,10,100000000
20,13,2,10,100000000
20,14,2,10,100000000
20,15,2,10,100000000
20,16,1,10,100000000
20,17,2,10,100000000
20,18,2,10,100000000
20,19,1,10,100000000
20,20,2,10,100000000
20,21,1,10,100000000
21,1,28,1,100000000
21,2,13,1,100000000
21,3,8,1,100000000
